,leaf_ID,plant_disease
41090,3796,Tomato___Spider_mites Two-spotted_spider_mite
41091,3796,Tomato___Spider_mites Two-spotted_spider_mite
41092,241,Tomato___Spider_mites Two-spotted_spider_mite
41093,241,Tomato___Spider_mites Two-spotted_spider_mite
41094,241,Tomato___Spider_mites Two-spotted_spider_mite
41095,241,Tomato___Spider_mites Two-spotted_spider_mite
41096,1645,Tomato___Spider_mites Two-spotted_spider_mite
41097,1645,Tomato___Spider_mites Two-spotted_spider_mite
41098,1645,Tomato___Spider_mites Two-spotted_spider_mite
41099,1645,Tomato___Spider_mites Two-spotted_spider_mite
41100,130,Tomato___Spider_mites Two-spotted_spider_mite
41101,130,Tomato___Spider_mites Two-spotted_spider_mite
41102,130,Tomato___Spider_mites Two-spotted_spider_mite
41103,130,Tomato___Spider_mites Two-spotted_spider_mite
41104,812,Tomato___Spider_mites Two-spotted_spider_mite
41105,812,Tomato___Spider_mites Two-spotted_spider_mite
41106,812,Tomato___Spider_mites Two-spotted_spider_mite
41107,812,Tomato___Spider_mites Two-spotted_spider_mite
41108,3571,Tomato___Spider_mites Two-spotted_spider_mite
41109,3571,Tomato___Spider_mites Two-spotted_spider_mite
41110,3571,Tomato___Spider_mites Two-spotted_spider_mite
41111,3571,Tomato___Spider_mites Two-spotted_spider_mite
41112,4647,Tomato___Spider_mites Two-spotted_spider_mite
41113,4647,Tomato___Spider_mites Two-spotted_spider_mite
41114,4647,Tomato___Spider_mites Two-spotted_spider_mite
41115,4647,Tomato___Spider_mites Two-spotted_spider_mite
41116,4284,Tomato___Spider_mites Two-spotted_spider_mite
41117,4284,Tomato___Spider_mites Two-spotted_spider_mite
41118,4284,Tomato___Spider_mites Two-spotted_spider_mite
41119,4284,Tomato___Spider_mites Two-spotted_spider_mite
41120,1522,Tomato___Spider_mites Two-spotted_spider_mite
41121,1522,Tomato___Spider_mites Two-spotted_spider_mite
41122,1522,Tomato___Spider_mites Two-spotted_spider_mite
41123,1522,Tomato___Spider_mites Two-spotted_spider_mite
41124,2327,Tomato___Spider_mites Two-spotted_spider_mite
41125,2327,Tomato___Spider_mites Two-spotted_spider_mite
41126,2327,Tomato___Spider_mites Two-spotted_spider_mite
41127,2327,Tomato___Spider_mites Two-spotted_spider_mite
41128,1111,Tomato___Spider_mites Two-spotted_spider_mite
41129,1111,Tomato___Spider_mites Two-spotted_spider_mite
41130,1111,Tomato___Spider_mites Two-spotted_spider_mite
41131,1111,Tomato___Spider_mites Two-spotted_spider_mite
41132,2351,Tomato___Spider_mites Two-spotted_spider_mite
41133,2351,Tomato___Spider_mites Two-spotted_spider_mite
41134,2351,Tomato___Spider_mites Two-spotted_spider_mite
41135,2351,Tomato___Spider_mites Two-spotted_spider_mite
41136,2053,Tomato___Spider_mites Two-spotted_spider_mite
41137,2053,Tomato___Spider_mites Two-spotted_spider_mite
41138,2053,Tomato___Spider_mites Two-spotted_spider_mite
41139,2053,Tomato___Spider_mites Two-spotted_spider_mite
41140,4268,Tomato___Spider_mites Two-spotted_spider_mite
41141,4268,Tomato___Spider_mites Two-spotted_spider_mite
41142,4268,Tomato___Spider_mites Two-spotted_spider_mite
41143,4268,Tomato___Spider_mites Two-spotted_spider_mite
41144,2555,Tomato___Spider_mites Two-spotted_spider_mite
41145,2555,Tomato___Spider_mites Two-spotted_spider_mite
41146,2555,Tomato___Spider_mites Two-spotted_spider_mite
41147,2555,Tomato___Spider_mites Two-spotted_spider_mite
41148,4440,Tomato___Spider_mites Two-spotted_spider_mite
41149,4440,Tomato___Spider_mites Two-spotted_spider_mite
41150,4440,Tomato___Spider_mites Two-spotted_spider_mite
41151,4440,Tomato___Spider_mites Two-spotted_spider_mite
41152,2305,Tomato___Spider_mites Two-spotted_spider_mite
41153,2305,Tomato___Spider_mites Two-spotted_spider_mite
41154,2305,Tomato___Spider_mites Two-spotted_spider_mite
41155,2305,Tomato___Spider_mites Two-spotted_spider_mite
41156,809,Tomato___Spider_mites Two-spotted_spider_mite
41157,809,Tomato___Spider_mites Two-spotted_spider_mite
41158,809,Tomato___Spider_mites Two-spotted_spider_mite
41159,809,Tomato___Spider_mites Two-spotted_spider_mite
41160,4921,Tomato___Spider_mites Two-spotted_spider_mite
41161,4921,Tomato___Spider_mites Two-spotted_spider_mite
41162,4921,Tomato___Spider_mites Two-spotted_spider_mite
41163,4921,Tomato___Spider_mites Two-spotted_spider_mite
41164,5142,Tomato___Spider_mites Two-spotted_spider_mite
41165,5142,Tomato___Spider_mites Two-spotted_spider_mite
41166,5142,Tomato___Spider_mites Two-spotted_spider_mite
41167,5142,Tomato___Spider_mites Two-spotted_spider_mite
41168,4320,Tomato___Spider_mites Two-spotted_spider_mite
41169,4320,Tomato___Spider_mites Two-spotted_spider_mite
41170,4320,Tomato___Spider_mites Two-spotted_spider_mite
41171,4320,Tomato___Spider_mites Two-spotted_spider_mite
41172,901,Tomato___Spider_mites Two-spotted_spider_mite
41173,901,Tomato___Spider_mites Two-spotted_spider_mite
41174,901,Tomato___Spider_mites Two-spotted_spider_mite
41175,901,Tomato___Spider_mites Two-spotted_spider_mite
41176,2807,Tomato___Spider_mites Two-spotted_spider_mite
41177,2807,Tomato___Spider_mites Two-spotted_spider_mite
41178,2807,Tomato___Spider_mites Two-spotted_spider_mite
41179,2807,Tomato___Spider_mites Two-spotted_spider_mite
41180,2384,Tomato___Spider_mites Two-spotted_spider_mite
41181,2384,Tomato___Spider_mites Two-spotted_spider_mite
41182,2384,Tomato___Spider_mites Two-spotted_spider_mite
41183,2384,Tomato___Spider_mites Two-spotted_spider_mite
41184,3445,Tomato___Spider_mites Two-spotted_spider_mite
41185,3445,Tomato___Spider_mites Two-spotted_spider_mite
41186,3445,Tomato___Spider_mites Two-spotted_spider_mite
41187,3445,Tomato___Spider_mites Two-spotted_spider_mite
41188,268,Tomato___Spider_mites Two-spotted_spider_mite
41189,268,Tomato___Spider_mites Two-spotted_spider_mite
41190,268,Tomato___Spider_mites Two-spotted_spider_mite
41191,268,Tomato___Spider_mites Two-spotted_spider_mite
41192,2796,Tomato___Spider_mites Two-spotted_spider_mite
41193,2796,Tomato___Spider_mites Two-spotted_spider_mite
41194,2796,Tomato___Spider_mites Two-spotted_spider_mite
41195,2796,Tomato___Spider_mites Two-spotted_spider_mite
41196,5567,Tomato___Spider_mites Two-spotted_spider_mite
41197,5567,Tomato___Spider_mites Two-spotted_spider_mite
41198,5567,Tomato___Spider_mites Two-spotted_spider_mite
41199,5567,Tomato___Spider_mites Two-spotted_spider_mite
41200,1739,Tomato___Spider_mites Two-spotted_spider_mite
41201,1739,Tomato___Spider_mites Two-spotted_spider_mite
41202,1739,Tomato___Spider_mites Two-spotted_spider_mite
41203,1739,Tomato___Spider_mites Two-spotted_spider_mite
41204,2260,Tomato___Spider_mites Two-spotted_spider_mite
41205,2260,Tomato___Spider_mites Two-spotted_spider_mite
41206,2260,Tomato___Spider_mites Two-spotted_spider_mite
41207,2260,Tomato___Spider_mites Two-spotted_spider_mite
41208,1839,Tomato___Spider_mites Two-spotted_spider_mite
41209,1839,Tomato___Spider_mites Two-spotted_spider_mite
41210,1839,Tomato___Spider_mites Two-spotted_spider_mite
41211,1839,Tomato___Spider_mites Two-spotted_spider_mite
41212,2294,Tomato___Spider_mites Two-spotted_spider_mite
41213,2294,Tomato___Spider_mites Two-spotted_spider_mite
41214,2294,Tomato___Spider_mites Two-spotted_spider_mite
41215,2294,Tomato___Spider_mites Two-spotted_spider_mite
41216,2106,Tomato___Spider_mites Two-spotted_spider_mite
41217,2106,Tomato___Spider_mites Two-spotted_spider_mite
41218,2106,Tomato___Spider_mites Two-spotted_spider_mite
41219,2106,Tomato___Spider_mites Two-spotted_spider_mite
41220,332,Tomato___Spider_mites Two-spotted_spider_mite
41221,332,Tomato___Spider_mites Two-spotted_spider_mite
41222,332,Tomato___Spider_mites Two-spotted_spider_mite
41223,332,Tomato___Spider_mites Two-spotted_spider_mite
41224,4177,Tomato___Spider_mites Two-spotted_spider_mite
41225,4177,Tomato___Spider_mites Two-spotted_spider_mite
41226,4177,Tomato___Spider_mites Two-spotted_spider_mite
41227,4177,Tomato___Spider_mites Two-spotted_spider_mite
41228,988,Tomato___Spider_mites Two-spotted_spider_mite
41229,988,Tomato___Spider_mites Two-spotted_spider_mite
41230,988,Tomato___Spider_mites Two-spotted_spider_mite
41231,988,Tomato___Spider_mites Two-spotted_spider_mite
41232,2059,Tomato___Spider_mites Two-spotted_spider_mite
41233,2059,Tomato___Spider_mites Two-spotted_spider_mite
41234,2059,Tomato___Spider_mites Two-spotted_spider_mite
41235,2059,Tomato___Spider_mites Two-spotted_spider_mite
41236,5796,Tomato___Spider_mites Two-spotted_spider_mite
41237,5796,Tomato___Spider_mites Two-spotted_spider_mite
41238,5796,Tomato___Spider_mites Two-spotted_spider_mite
41239,5796,Tomato___Spider_mites Two-spotted_spider_mite
41240,3019,Tomato___Spider_mites Two-spotted_spider_mite
41241,3019,Tomato___Spider_mites Two-spotted_spider_mite
41242,3019,Tomato___Spider_mites Two-spotted_spider_mite
41243,3019,Tomato___Spider_mites Two-spotted_spider_mite
41244,3849,Tomato___Spider_mites Two-spotted_spider_mite
41245,3849,Tomato___Spider_mites Two-spotted_spider_mite
41246,3849,Tomato___Spider_mites Two-spotted_spider_mite
41247,3849,Tomato___Spider_mites Two-spotted_spider_mite
41248,2034,Tomato___Spider_mites Two-spotted_spider_mite
41249,2034,Tomato___Spider_mites Two-spotted_spider_mite
41250,2034,Tomato___Spider_mites Two-spotted_spider_mite
41251,2034,Tomato___Spider_mites Two-spotted_spider_mite
41252,2591,Tomato___Spider_mites Two-spotted_spider_mite
41253,2591,Tomato___Spider_mites Two-spotted_spider_mite
41254,2591,Tomato___Spider_mites Two-spotted_spider_mite
41255,2591,Tomato___Spider_mites Two-spotted_spider_mite
41256,870,Tomato___Spider_mites Two-spotted_spider_mite
41257,870,Tomato___Spider_mites Two-spotted_spider_mite
41258,870,Tomato___Spider_mites Two-spotted_spider_mite
41259,870,Tomato___Spider_mites Two-spotted_spider_mite
41260,2930,Tomato___Spider_mites Two-spotted_spider_mite
41261,2930,Tomato___Spider_mites Two-spotted_spider_mite
41262,2930,Tomato___Spider_mites Two-spotted_spider_mite
41263,2930,Tomato___Spider_mites Two-spotted_spider_mite
41264,2124,Tomato___Spider_mites Two-spotted_spider_mite
41265,2124,Tomato___Spider_mites Two-spotted_spider_mite
41266,2124,Tomato___Spider_mites Two-spotted_spider_mite
41267,2124,Tomato___Spider_mites Two-spotted_spider_mite
41268,4014,Tomato___Spider_mites Two-spotted_spider_mite
41269,4014,Tomato___Spider_mites Two-spotted_spider_mite
41270,4014,Tomato___Spider_mites Two-spotted_spider_mite
41271,4014,Tomato___Spider_mites Two-spotted_spider_mite
41272,4903,Tomato___Spider_mites Two-spotted_spider_mite
41273,4903,Tomato___Spider_mites Two-spotted_spider_mite
41274,4903,Tomato___Spider_mites Two-spotted_spider_mite
41275,4903,Tomato___Spider_mites Two-spotted_spider_mite
41276,5348,Tomato___Spider_mites Two-spotted_spider_mite
41277,5348,Tomato___Spider_mites Two-spotted_spider_mite
41278,5348,Tomato___Spider_mites Two-spotted_spider_mite
41279,5348,Tomato___Spider_mites Two-spotted_spider_mite
41280,669,Tomato___Spider_mites Two-spotted_spider_mite
41281,669,Tomato___Spider_mites Two-spotted_spider_mite
41282,669,Tomato___Spider_mites Two-spotted_spider_mite
41283,669,Tomato___Spider_mites Two-spotted_spider_mite
41284,3192,Tomato___Spider_mites Two-spotted_spider_mite
41285,3192,Tomato___Spider_mites Two-spotted_spider_mite
41286,3192,Tomato___Spider_mites Two-spotted_spider_mite
41287,3192,Tomato___Spider_mites Two-spotted_spider_mite
41288,3995,Tomato___Spider_mites Two-spotted_spider_mite
41289,3995,Tomato___Spider_mites Two-spotted_spider_mite
41290,3995,Tomato___Spider_mites Two-spotted_spider_mite
41291,3995,Tomato___Spider_mites Two-spotted_spider_mite
41292,4334,Tomato___Spider_mites Two-spotted_spider_mite
41293,4334,Tomato___Spider_mites Two-spotted_spider_mite
41294,4334,Tomato___Spider_mites Two-spotted_spider_mite
41295,4334,Tomato___Spider_mites Two-spotted_spider_mite
41296,881,Tomato___Spider_mites Two-spotted_spider_mite
41297,881,Tomato___Spider_mites Two-spotted_spider_mite
41298,881,Tomato___Spider_mites Two-spotted_spider_mite
41299,881,Tomato___Spider_mites Two-spotted_spider_mite
41300,2356,Tomato___Spider_mites Two-spotted_spider_mite
41301,2356,Tomato___Spider_mites Two-spotted_spider_mite
41302,2356,Tomato___Spider_mites Two-spotted_spider_mite
41303,2356,Tomato___Spider_mites Two-spotted_spider_mite
41304,957,Tomato___Spider_mites Two-spotted_spider_mite
41305,957,Tomato___Spider_mites Two-spotted_spider_mite
41306,957,Tomato___Spider_mites Two-spotted_spider_mite
41307,957,Tomato___Spider_mites Two-spotted_spider_mite
41308,3950,Tomato___Spider_mites Two-spotted_spider_mite
41309,3950,Tomato___Spider_mites Two-spotted_spider_mite
41310,3950,Tomato___Spider_mites Two-spotted_spider_mite
41311,3950,Tomato___Spider_mites Two-spotted_spider_mite
41312,2651,Tomato___Spider_mites Two-spotted_spider_mite
41313,2651,Tomato___Spider_mites Two-spotted_spider_mite
41314,2651,Tomato___Spider_mites Two-spotted_spider_mite
41315,2651,Tomato___Spider_mites Two-spotted_spider_mite
41316,4133,Tomato___Spider_mites Two-spotted_spider_mite
41317,4133,Tomato___Spider_mites Two-spotted_spider_mite
41318,4133,Tomato___Spider_mites Two-spotted_spider_mite
41319,4133,Tomato___Spider_mites Two-spotted_spider_mite
41320,1925,Tomato___Spider_mites Two-spotted_spider_mite
41321,1925,Tomato___Spider_mites Two-spotted_spider_mite
41322,1925,Tomato___Spider_mites Two-spotted_spider_mite
41323,1925,Tomato___Spider_mites Two-spotted_spider_mite
41324,3042,Tomato___Spider_mites Two-spotted_spider_mite
41325,3042,Tomato___Spider_mites Two-spotted_spider_mite
41326,3042,Tomato___Spider_mites Two-spotted_spider_mite
41327,3042,Tomato___Spider_mites Two-spotted_spider_mite
41328,4012,Tomato___Spider_mites Two-spotted_spider_mite
41329,4012,Tomato___Spider_mites Two-spotted_spider_mite
41330,4012,Tomato___Spider_mites Two-spotted_spider_mite
41331,4012,Tomato___Spider_mites Two-spotted_spider_mite
41332,2522,Tomato___Spider_mites Two-spotted_spider_mite
41333,2522,Tomato___Spider_mites Two-spotted_spider_mite
41334,2522,Tomato___Spider_mites Two-spotted_spider_mite
41335,2522,Tomato___Spider_mites Two-spotted_spider_mite
41336,595,Tomato___Spider_mites Two-spotted_spider_mite
41337,595,Tomato___Spider_mites Two-spotted_spider_mite
41338,595,Tomato___Spider_mites Two-spotted_spider_mite
41339,595,Tomato___Spider_mites Two-spotted_spider_mite
41340,3815,Tomato___Spider_mites Two-spotted_spider_mite
41341,3815,Tomato___Spider_mites Two-spotted_spider_mite
41342,3815,Tomato___Spider_mites Two-spotted_spider_mite
41343,3815,Tomato___Spider_mites Two-spotted_spider_mite
41344,4951,Tomato___Spider_mites Two-spotted_spider_mite
41345,4951,Tomato___Spider_mites Two-spotted_spider_mite
41346,4951,Tomato___Spider_mites Two-spotted_spider_mite
41347,4951,Tomato___Spider_mites Two-spotted_spider_mite
41348,3412,Tomato___Spider_mites Two-spotted_spider_mite
41349,3412,Tomato___Spider_mites Two-spotted_spider_mite
41350,3412,Tomato___Spider_mites Two-spotted_spider_mite
41351,3412,Tomato___Spider_mites Two-spotted_spider_mite
41352,3282,Tomato___Spider_mites Two-spotted_spider_mite
41353,3282,Tomato___Spider_mites Two-spotted_spider_mite
41354,3282,Tomato___Spider_mites Two-spotted_spider_mite
41355,3282,Tomato___Spider_mites Two-spotted_spider_mite
41356,731,Tomato___Spider_mites Two-spotted_spider_mite
41357,731,Tomato___Spider_mites Two-spotted_spider_mite
41358,731,Tomato___Spider_mites Two-spotted_spider_mite
41359,731,Tomato___Spider_mites Two-spotted_spider_mite
41360,4873,Tomato___Spider_mites Two-spotted_spider_mite
41361,4873,Tomato___Spider_mites Two-spotted_spider_mite
41362,4873,Tomato___Spider_mites Two-spotted_spider_mite
41363,4873,Tomato___Spider_mites Two-spotted_spider_mite
41364,5392,Tomato___Spider_mites Two-spotted_spider_mite
41365,5392,Tomato___Spider_mites Two-spotted_spider_mite
41366,5392,Tomato___Spider_mites Two-spotted_spider_mite
41367,5392,Tomato___Spider_mites Two-spotted_spider_mite
41368,258,Tomato___Spider_mites Two-spotted_spider_mite
41369,258,Tomato___Spider_mites Two-spotted_spider_mite
41370,258,Tomato___Spider_mites Two-spotted_spider_mite
41371,258,Tomato___Spider_mites Two-spotted_spider_mite
41372,913,Tomato___Spider_mites Two-spotted_spider_mite
41373,913,Tomato___Spider_mites Two-spotted_spider_mite
41374,913,Tomato___Spider_mites Two-spotted_spider_mite
41375,913,Tomato___Spider_mites Two-spotted_spider_mite
41376,3661,Tomato___Spider_mites Two-spotted_spider_mite
41377,3661,Tomato___Spider_mites Two-spotted_spider_mite
41378,3661,Tomato___Spider_mites Two-spotted_spider_mite
41379,3661,Tomato___Spider_mites Two-spotted_spider_mite
41380,1810,Tomato___Spider_mites Two-spotted_spider_mite
41381,1810,Tomato___Spider_mites Two-spotted_spider_mite
41382,1810,Tomato___Spider_mites Two-spotted_spider_mite
41383,1810,Tomato___Spider_mites Two-spotted_spider_mite
41384,5496,Tomato___Spider_mites Two-spotted_spider_mite
41385,5496,Tomato___Spider_mites Two-spotted_spider_mite
41386,5496,Tomato___Spider_mites Two-spotted_spider_mite
41387,5496,Tomato___Spider_mites Two-spotted_spider_mite
41388,1938,Tomato___Spider_mites Two-spotted_spider_mite
41389,1938,Tomato___Spider_mites Two-spotted_spider_mite
41390,1938,Tomato___Spider_mites Two-spotted_spider_mite
41391,1938,Tomato___Spider_mites Two-spotted_spider_mite
41392,1372,Tomato___Spider_mites Two-spotted_spider_mite
41393,1372,Tomato___Spider_mites Two-spotted_spider_mite
41394,1372,Tomato___Spider_mites Two-spotted_spider_mite
41395,1372,Tomato___Spider_mites Two-spotted_spider_mite
41396,4310,Tomato___Spider_mites Two-spotted_spider_mite
41397,4310,Tomato___Spider_mites Two-spotted_spider_mite
41398,4310,Tomato___Spider_mites Two-spotted_spider_mite
41399,4310,Tomato___Spider_mites Two-spotted_spider_mite
41400,1923,Tomato___Spider_mites Two-spotted_spider_mite
41401,1923,Tomato___Spider_mites Two-spotted_spider_mite
41402,1923,Tomato___Spider_mites Two-spotted_spider_mite
41403,1923,Tomato___Spider_mites Two-spotted_spider_mite
41404,346,Tomato___Spider_mites Two-spotted_spider_mite
41405,346,Tomato___Spider_mites Two-spotted_spider_mite
41406,346,Tomato___Spider_mites Two-spotted_spider_mite
41407,346,Tomato___Spider_mites Two-spotted_spider_mite
41408,113,Tomato___Spider_mites Two-spotted_spider_mite
41409,113,Tomato___Spider_mites Two-spotted_spider_mite
41410,113,Tomato___Spider_mites Two-spotted_spider_mite
41411,113,Tomato___Spider_mites Two-spotted_spider_mite
41412,171,Tomato___Spider_mites Two-spotted_spider_mite
41413,171,Tomato___Spider_mites Two-spotted_spider_mite
41414,171,Tomato___Spider_mites Two-spotted_spider_mite
41415,171,Tomato___Spider_mites Two-spotted_spider_mite
41416,5552,Tomato___Spider_mites Two-spotted_spider_mite
41417,5552,Tomato___Spider_mites Two-spotted_spider_mite
41418,5552,Tomato___Spider_mites Two-spotted_spider_mite
41419,5552,Tomato___Spider_mites Two-spotted_spider_mite
41420,3355,Tomato___Spider_mites Two-spotted_spider_mite
41421,3355,Tomato___Spider_mites Two-spotted_spider_mite
41422,3355,Tomato___Spider_mites Two-spotted_spider_mite
41423,3355,Tomato___Spider_mites Two-spotted_spider_mite
41424,10,Tomato___Spider_mites Two-spotted_spider_mite
41425,10,Tomato___Spider_mites Two-spotted_spider_mite
41426,10,Tomato___Spider_mites Two-spotted_spider_mite
41427,10,Tomato___Spider_mites Two-spotted_spider_mite
41428,924,Tomato___Spider_mites Two-spotted_spider_mite
41429,924,Tomato___Spider_mites Two-spotted_spider_mite
41430,924,Tomato___Spider_mites Two-spotted_spider_mite
41431,924,Tomato___Spider_mites Two-spotted_spider_mite
41432,3137,Tomato___Spider_mites Two-spotted_spider_mite
41433,3137,Tomato___Spider_mites Two-spotted_spider_mite
41434,3137,Tomato___Spider_mites Two-spotted_spider_mite
41435,3137,Tomato___Spider_mites Two-spotted_spider_mite
41436,5366,Tomato___Spider_mites Two-spotted_spider_mite
41437,5366,Tomato___Spider_mites Two-spotted_spider_mite
41438,5366,Tomato___Spider_mites Two-spotted_spider_mite
41439,5366,Tomato___Spider_mites Two-spotted_spider_mite
41440,975,Tomato___Spider_mites Two-spotted_spider_mite
41441,975,Tomato___Spider_mites Two-spotted_spider_mite
41442,975,Tomato___Spider_mites Two-spotted_spider_mite
41443,975,Tomato___Spider_mites Two-spotted_spider_mite
41444,5315,Tomato___Spider_mites Two-spotted_spider_mite
41445,5315,Tomato___Spider_mites Two-spotted_spider_mite
41446,5315,Tomato___Spider_mites Two-spotted_spider_mite
41447,5315,Tomato___Spider_mites Two-spotted_spider_mite
41448,3857,Tomato___Spider_mites Two-spotted_spider_mite
41449,3857,Tomato___Spider_mites Two-spotted_spider_mite
41450,3857,Tomato___Spider_mites Two-spotted_spider_mite
41451,3857,Tomato___Spider_mites Two-spotted_spider_mite
41452,4535,Tomato___Spider_mites Two-spotted_spider_mite
41453,4535,Tomato___Spider_mites Two-spotted_spider_mite
41454,4535,Tomato___Spider_mites Two-spotted_spider_mite
41455,4535,Tomato___Spider_mites Two-spotted_spider_mite
41456,2679,Tomato___Spider_mites Two-spotted_spider_mite
41457,2679,Tomato___Spider_mites Two-spotted_spider_mite
41458,2679,Tomato___Spider_mites Two-spotted_spider_mite
41459,2679,Tomato___Spider_mites Two-spotted_spider_mite
41460,3491,Tomato___Spider_mites Two-spotted_spider_mite
41461,3491,Tomato___Spider_mites Two-spotted_spider_mite
41462,3491,Tomato___Spider_mites Two-spotted_spider_mite
41463,3491,Tomato___Spider_mites Two-spotted_spider_mite
41464,5866,Tomato___Spider_mites Two-spotted_spider_mite
41465,5866,Tomato___Spider_mites Two-spotted_spider_mite
41466,5866,Tomato___Spider_mites Two-spotted_spider_mite
41467,5866,Tomato___Spider_mites Two-spotted_spider_mite
41468,2609,Tomato___Spider_mites Two-spotted_spider_mite
41469,2609,Tomato___Spider_mites Two-spotted_spider_mite
41470,2609,Tomato___Spider_mites Two-spotted_spider_mite
41471,2609,Tomato___Spider_mites Two-spotted_spider_mite
41472,2841,Tomato___Spider_mites Two-spotted_spider_mite
41473,2841,Tomato___Spider_mites Two-spotted_spider_mite
41474,2841,Tomato___Spider_mites Two-spotted_spider_mite
41475,2841,Tomato___Spider_mites Two-spotted_spider_mite
41476,5838,Tomato___Spider_mites Two-spotted_spider_mite
41477,5838,Tomato___Spider_mites Two-spotted_spider_mite
41478,5838,Tomato___Spider_mites Two-spotted_spider_mite
41479,5838,Tomato___Spider_mites Two-spotted_spider_mite
41480,2279,Tomato___Spider_mites Two-spotted_spider_mite
41481,2279,Tomato___Spider_mites Two-spotted_spider_mite
41482,2279,Tomato___Spider_mites Two-spotted_spider_mite
41483,2279,Tomato___Spider_mites Two-spotted_spider_mite
41484,2300,Tomato___Spider_mites Two-spotted_spider_mite
41485,2300,Tomato___Spider_mites Two-spotted_spider_mite
41486,2300,Tomato___Spider_mites Two-spotted_spider_mite
41487,2300,Tomato___Spider_mites Two-spotted_spider_mite
41488,2203,Tomato___Spider_mites Two-spotted_spider_mite
41489,2203,Tomato___Spider_mites Two-spotted_spider_mite
41490,2203,Tomato___Spider_mites Two-spotted_spider_mite
41491,2203,Tomato___Spider_mites Two-spotted_spider_mite
41492,3609,Tomato___Spider_mites Two-spotted_spider_mite
41493,3609,Tomato___Spider_mites Two-spotted_spider_mite
41494,3609,Tomato___Spider_mites Two-spotted_spider_mite
41495,3609,Tomato___Spider_mites Two-spotted_spider_mite
41496,5146,Tomato___Spider_mites Two-spotted_spider_mite
41497,5146,Tomato___Spider_mites Two-spotted_spider_mite
41498,5146,Tomato___Spider_mites Two-spotted_spider_mite
41499,5146,Tomato___Spider_mites Two-spotted_spider_mite
41500,4642,Tomato___Spider_mites Two-spotted_spider_mite
41501,4642,Tomato___Spider_mites Two-spotted_spider_mite
41502,4642,Tomato___Spider_mites Two-spotted_spider_mite
41503,4642,Tomato___Spider_mites Two-spotted_spider_mite
41504,4560,Tomato___Spider_mites Two-spotted_spider_mite
41505,4560,Tomato___Spider_mites Two-spotted_spider_mite
41506,4560,Tomato___Spider_mites Two-spotted_spider_mite
41507,4560,Tomato___Spider_mites Two-spotted_spider_mite
41508,1322,Tomato___Spider_mites Two-spotted_spider_mite
41509,1322,Tomato___Spider_mites Two-spotted_spider_mite
41510,1322,Tomato___Spider_mites Two-spotted_spider_mite
41511,1322,Tomato___Spider_mites Two-spotted_spider_mite
41512,2436,Tomato___Spider_mites Two-spotted_spider_mite
41513,2436,Tomato___Spider_mites Two-spotted_spider_mite
41514,2436,Tomato___Spider_mites Two-spotted_spider_mite
41515,2436,Tomato___Spider_mites Two-spotted_spider_mite
41516,4449,Tomato___Spider_mites Two-spotted_spider_mite
41517,4449,Tomato___Spider_mites Two-spotted_spider_mite
41518,4449,Tomato___Spider_mites Two-spotted_spider_mite
41519,4449,Tomato___Spider_mites Two-spotted_spider_mite
41520,1906,Tomato___Spider_mites Two-spotted_spider_mite
41521,1906,Tomato___Spider_mites Two-spotted_spider_mite
41522,1906,Tomato___Spider_mites Two-spotted_spider_mite
41523,1906,Tomato___Spider_mites Two-spotted_spider_mite
41524,1302,Tomato___Spider_mites Two-spotted_spider_mite
41525,1302,Tomato___Spider_mites Two-spotted_spider_mite
41526,1302,Tomato___Spider_mites Two-spotted_spider_mite
41527,1302,Tomato___Spider_mites Two-spotted_spider_mite
41528,305,Tomato___Spider_mites Two-spotted_spider_mite
41529,305,Tomato___Spider_mites Two-spotted_spider_mite
41530,305,Tomato___Spider_mites Two-spotted_spider_mite
41531,305,Tomato___Spider_mites Two-spotted_spider_mite
41532,1103,Tomato___Spider_mites Two-spotted_spider_mite
41533,1103,Tomato___Spider_mites Two-spotted_spider_mite
41534,1103,Tomato___Spider_mites Two-spotted_spider_mite
41535,1103,Tomato___Spider_mites Two-spotted_spider_mite
41536,1492,Tomato___Spider_mites Two-spotted_spider_mite
41537,1492,Tomato___Spider_mites Two-spotted_spider_mite
41538,1492,Tomato___Spider_mites Two-spotted_spider_mite
41539,1492,Tomato___Spider_mites Two-spotted_spider_mite
41540,5500,Tomato___Spider_mites Two-spotted_spider_mite
41541,5500,Tomato___Spider_mites Two-spotted_spider_mite
41542,5500,Tomato___Spider_mites Two-spotted_spider_mite
41543,5500,Tomato___Spider_mites Two-spotted_spider_mite
41544,6035,Tomato___Spider_mites Two-spotted_spider_mite
41545,6035,Tomato___Spider_mites Two-spotted_spider_mite
41546,6035,Tomato___Spider_mites Two-spotted_spider_mite
41547,6035,Tomato___Spider_mites Two-spotted_spider_mite
41548,664,Tomato___Spider_mites Two-spotted_spider_mite
41549,664,Tomato___Spider_mites Two-spotted_spider_mite
41550,664,Tomato___Spider_mites Two-spotted_spider_mite
41551,664,Tomato___Spider_mites Two-spotted_spider_mite
41552,73,Tomato___Spider_mites Two-spotted_spider_mite
41553,73,Tomato___Spider_mites Two-spotted_spider_mite
41554,73,Tomato___Spider_mites Two-spotted_spider_mite
41555,73,Tomato___Spider_mites Two-spotted_spider_mite
41556,79,Tomato___Spider_mites Two-spotted_spider_mite
41557,79,Tomato___Spider_mites Two-spotted_spider_mite
41558,79,Tomato___Spider_mites Two-spotted_spider_mite
